,0,1,2,3,4
14891,410002,HFHBA,华富货币A,货币型,HUAFUHUOBIA
14892,410003,HFCZQSHH,华富成长趋势混合,混合型-偏股,HUAFUCHENGZHANGQUSHIHUNHE
14893,410004,HFSYZQZQA,华富收益增强债券A,债券型-混合债,HUAFUSHOUYIZENGQIANGZHAIQUANA
14894,410005,HFSYZQZQB,华富收益增强债券B,债券型-混合债,HUAFUSHOUYIZENGQIANGZHAIQUANB
14895,410006,HFCLJXHH,华富策略精选混合,混合型-灵活,HUAFUCELUEJINGXUANHUNHE
14896,410007,HFJZZZHH,华富价值增长混合,混合型-灵活,HUAFUJIAZHIZENGZHANGHUNHE
14897,410008,HFZZ100ZS,华富中证100指数,指数型-股票,HUAFUZHONGZHENG100ZHISHU
14898,410009,HFLZSMLHH,华富量子生命力混合,混合型-偏股,HUAFULIANGZISHENGMINGLIHUNHE
14899,410010,HFZXQY100ZSZQ,华富中小企业100指数增强,指数型-股票,HUAFUZHONGXIAOQIYE100ZHISHUZENGQIANG
14900,420001,THJXHHA,天弘精选混合A,混合型-灵活,TIANHONGJINGXUANHUNHEA
14901,420002,THYLZQA,天弘永利债券A,债券型-混合债,TIANHONGYONGLIZHAIQUANA
14902,420003,THYDJZCZHHA,天弘永定价值成长混合A,混合型-偏股,TIANHONGYONGDINGJIAZHICHENGZHANGHUNHEA
14903,420005,THZQCLHHA,天弘周期策略混合A,混合型-偏股,TIANHONGZHOUQICELUEHUNHEA
14904,420006,THXJGJHBA,天弘现金管家货币A,货币型,TIANHONGXIANJINGUANJIAHUOBIA
14905,420008,THZQFQSA,天弘债券发起式A,债券型-混合债,TIANHONGZHAIQUANFAQISHIA
14906,420009,THAKYYHHA,天弘安康颐养混合A,混合型-偏债,TIANHONGANKANGYIYANGHUNHEA
14907,420102,THYLZQB,天弘永利债券B,债券型-混合债,TIANHONGYONGLIZHAIQUANB
14908,420106,THXJGJHBB,天弘现金管家货币B,货币型,TIANHONGXIANJINGUANJIAHUOBIB
14909,420108,THZQFQSB,天弘债券发起式B,债券型-混合债,TIANHONGZHAIQUANFAQISHIB
14910,450001,GFZGSYHH,国富中国收益混合,混合型-平衡,GUOFUZHONGGUOSHOUYIHUNHE
14911,450002,GFTXSZHH,国富弹性市值混合,混合型-偏股,GUOFUTANXINGSHIZHIHUNHE
14912,450003,GFQLZHHHA,国富潜力组合混合A,混合型-偏股,GUOFUQIANLIZUHEHUNHEA
14913,450004,GFSHJZHH,国富深化价值混合,混合型-偏股,GUOFUSHENHUAJIAZHIHUNHE
14914,450005,GFQHSYZQA,国富强化收益债券A,债券型-混合债,GUOFUQIANGHUASHOUYIZHAIQUANA
14915,450006,GFQHSYZQC,国富强化收益债券C,债券型-混合债,GUOFUQIANGHUASHOUYIZHAIQUANC
14916,450007,GFCZDLHH,国富成长动力混合,混合型-偏股,GUOFUCHENGZHANGDONGLIHUNHE
14917,450008,GFHS300ZSZQ,国富沪深300指数增强,指数型-股票,GUOFUHUSHEN300ZHISHUZENGQIANG
14918,450009,GFZXPGP,国富中小盘股票,股票型,GUOFUZHONGXIAOPANGUPIAO
14919,450010,GFCLHBHH,国富策略回报混合,混合型-灵活,GUOFUCELUEHUIBAOHUNHE
14920,450011,GFYJJXHH,国富研究精选混合,混合型-偏股,GUOFUYANJIUJINGXUANHUNHE
14921,450018,GFHJXYZQA,国富恒久信用债券A,债券型-长债,GUOFUHENGJIUXINYONGZHAIQUANA
14922,450019,GFHJXYZQC,国富恒久信用债券C,债券型-长债,GUOFUHENGJIUXINYONGZHAIQUANC
14923,457001,GFYZJHGPQDII,国富亚洲机会股票(QDII),QDII,GUOFUYAZHOUJIHUIGUPIAOQDII
14924,460001,HTBRSSZGHH,华泰柏瑞盛世中国混合,混合型-偏股,HUATAIBAIRUISHENGSHIZHONGGUOHUNHE
14925,460002,HTBRJJCZHHA,华泰柏瑞积极成长混合A,混合型-偏股,HUATAIBAIRUIJIJICHENGZHANGHUNHEA
14926,460003,HTBRWBZLZQB,华泰柏瑞稳本增利债券B,债券型-混合债,HUATAIBAIRUIWENBENZENGLIZHAIQUANB
14927,460005,HTBRJZZZHHA,华泰柏瑞价值增长混合A,混合型-偏股,HUATAIBAIRUIJIAZHIZENGZHANGHUNHEA
14928,460006,HTBRHBA,华泰柏瑞货币A,货币型,HUATAIBAIRUIHUOBIA
14929,460007,HTBRHYLXHH,华泰柏瑞行业领先混合,混合型-偏股,HUATAIBAIRUIHANGYELINGXIANHUNHE
14930,460008,HTBRWJSYZQA,华泰柏瑞稳健收益债券A,债券型-长债,HUATAIBAIRUIWENJIANSHOUYIZHAIQUANA
14931,460009,HTBRLHXXHHA,华泰柏瑞量化先行混合A,混合型-偏股,HUATAIBAIRUILIANGHUAXIANXINGHUNHEA
14932,460010,HTBRYZLDQYHH,华泰柏瑞亚洲领导企业混合,QDII,HUATAIBAIRUIYAZHOULINGDAOQIYEHUNHE
14933,460106,HTBRHBB,华泰柏瑞货币B,货币型,HUATAIBAIRUIHUOBIB
14934,460108,HTBRWJSYZQC,华泰柏瑞稳健收益债券C,债券型-长债,HUATAIBAIRUIWENJIANSHOUYIZHAIQUANC
14935,460220,HTBRSZZXPETFLJ,华泰柏瑞上证中小盘ETF联接,指数型-股票,HUATAIBAIRUISHANGZHENGZHONGXIAOPANETFLIANJIE
14936,460300,HTBRHS300ETFLJA,华泰柏瑞沪深300ETF联接A,指数型-股票,HUATAIBAIRUIHUSHEN300ETFLIANJIEA
14937,470006,HTFYYBJHHA,汇添富医药保健混合A,混合型-偏股,HUITIANFUYIYAOBAOJIANHUNHEA
14938,470007,HTFSZZHZS,汇添富上证综合指数,指数型-股票,HUITIANFUSHANGZHENGZONGHEZHISHU
14939,470008,HTFCLHBHH,汇添富策略回报混合,混合型-偏股,HUITIANFUCELUEHUIBAOHUNHE
14940,470009,HTFMYHLHHA,汇添富民营活力混合A,混合型-偏股,HUITIANFUMINYINGHUOLIHUNHEA
14941,470010,HTFDYSYZQA,汇添富多元收益债券A,债券型-混合债,HUITIANFUDUOYUANSHOUYIZHAIQUANA
14942,470011,HTFDYSYZQC,汇添富多元收益债券C,债券型-混合债,HUITIANFUDUOYUANSHOUYIZHAIQUANC
14943,470014,HTFLC14TZQA,汇添富理财14天债券A,债券型-中短债,HUITIANFULICAI14TIANZHAIQUANA
14944,470018,HTFSLZQA,汇添富双利债券A,债券型-混合债,HUITIANFUSHUANGLIZHAIQUANA
14945,470021,HTFYXHBLHPZHHA,汇添富优选回报灵活配置混合A,混合型-灵活,HUITIANFUYOUXUANHUIBAOLINGHUOPEIZHIHUNHEA
14946,470028,HTFSHZRHHA,汇添富社会责任混合A,混合型-偏股,HUITIANFUSHEHUIZERENHUNHEA
14947,470030,HTFXXZQ,汇添富鑫禧债券,债券型-长债,HUITIANFUXINXIZHAIQUAN
14948,470058,HTFKZHZQA,汇添富可转换债券A,债券型-可转债,HUITIANFUKEZHUANHUANZHAIQUANA
14949,470059,HTFKZHZQC,汇添富可转换债券C,债券型-可转债,HUITIANFUKEZHUANHUANZHAIQUANC
14950,470060,HTFLC60TZQA,汇添富理财60天债券A,债券型-中短债,HUITIANFULICAI60TIANZHAIQUANA
14951,470068,HTFSZ300ETFLJ,汇添富深证300ETF联接,指数型-股票,HUITIANFUSHENZHENG300ETFLIANJIE
14952,470078,HTFZQSYZQC,汇添富增强收益债券C,债券型-混合债,HUITIANFUZENGQIANGSHOUYIZHAIQUANC
14953,470088,HTF6YHTLDKZA,汇添富6月红添利定开债A,债券型-混合债,HUITIANFU6YUEHONGTIANLIDINGKAIZHAIA
14954,470089,HTF6YHTLDKZC,汇添富6月红添利定开债C,债券型-混合债,HUITIANFU6YUEHONGTIANLIDINGKAIZHAIC
14955,470098,HTFNXTZHHA,汇添富逆向投资混合A,混合型-偏股,HUITIANFUNIXIANGTOUZIHUNHEA
14956,470888,HTFXGHHQDII,汇添富香港混合(QDII),QDII,HUITIANFUXIANGGANGHUNHEQDII
14957,471014,HTFLC14TZQB,汇添富理财14天债券B,债券型-中短债,HUITIANFULICAI14TIANZHAIQUANB
14958,471060,HTFLC60TZQB,汇添富理财60天债券B,债券型-中短债,HUITIANFULICAI60TIANZHAIQUANB
14959,472007,HTFLLZ,汇添富利率债,债券型-长债,HUITIANFULILVZHAI
14960,481001,GYHXJZHHA,工银核心价值混合A,混合型-偏股,GONGYINHEXINJIAZHIHUNHEA
14961,481004,GYWJCZHHA,工银稳健成长混合A,混合型-偏股,GONGYINWENJIANCHENGZHANGHUNHEA
14962,481006,GYHLHH,工银红利混合,混合型-偏股,GONGYINHONGLIHUNHE
14963,481008,GYDPLCHH,工银大盘蓝筹混合,混合型-偏股,GONGYINDAPANLANCHOUHUNHE
14964,481009,GYHS300ZSA,工银沪深300指数A,指数型-股票,GONGYINHUSHEN300ZHISHUA
14965,481010,GYZXPHH,工银中小盘混合,混合型-偏股,GONGYINZHONGXIAOPANHUNHE
14966,481012,GYSZHLETFLJA,工银深证红利ETF联接A,指数型-股票,GONGYINSHENZHENGHONGLIETFLIANJIEA
14967,481013,GYXFFWHHA,工银消费服务混合A,混合型-偏股,GONGYINXIAOFEIFUWUHUNHEA
14968,481015,GYZTCLHHA,工银主题策略混合A,混合型-偏股,GONGYINZHUTICELUEHUNHEA
14969,481017,GYLHCLHHA,工银量化策略混合A,混合型-偏股,GONGYINLIANGHUACELUEHUNHEA
14970,482002,GYHB,工银货币,货币型,GONGYINHUOBI
14971,483003,GYJXPHHH,工银精选平衡混合,混合型-平衡,GONGYINJINGXUANPINGHENGHUNHE
14972,485005,GYZQSYZQB,工银增强收益债券B,债券型-混合债,GONGYINZENGQIANGSHOUYIZHAIQUANB
14973,485007,GYTLZQB,工银添利债券B,债券型-混合债,GONGYINTIANLIZHAIQUANB
14974,485011,GYRXSLZQB,工银瑞信双利债券B,债券型-混合债,GONGYINRUIXINSHUANGLIZHAIQUANB
14975,485014,GYTYZQB,工银添颐债券B,债券型-混合债,GONGYINTIANYIZHAIQUANB
14976,485018,GY7TLCZQB,工银7天理财债券B,债券型-中短债,GONGYIN7TIANLICAIZHAIQUANB
14977,485019,GYXYCZZQB,工银信用纯债债券B,债券型-长债,GONGYINXINYONGCHUNZHAIZHAIQUANB
14978,485020,GY14TLCZQFQB,工银14天理财债券发起B,债券型-中短债,GONGYIN14TIANLICAIZHAIQUANFAQIB
14979,485022,GYZYZDZF,工银尊益中短债F,债券型-中短债,GONGYINZUNYIZHONGDUANZHAIF
14980,485105,GYZQSYZQA,工银增强收益债券A,债券型-混合债,GONGYINZENGQIANGSHOUYIZHAIQUANA
14981,485107,GYTLZQA,工银添利债券A,债券型-混合债,GONGYINTIANLIZHAIQUANA
14982,485111,GYRXSLZQA,工银瑞信双利债券A,债券型-混合债,GONGYINRUIXINSHUANGLIZHAIQUANA
14983,485114,GYTYZQA,工银添颐债券A,债券型-混合债,GONGYINTIANYIZHAIQUANA
14984,485118,GY7TLCZQA,工银7天理财债券A,债券型-中短债,GONGYIN7TIANLICAIZHAIQUANA
14985,485119,GYXYCZZQA,工银信用纯债债券A,债券型-长债,GONGYINXINYONGCHUNZHAIZHAIQUANA
14986,485120,GY14TLCZQFQA,工银14天理财债券发起A,债券型-中短债,GONGYIN14TIANLICAIZHAIQUANFAQIA
14987,485122,GYZYZDZC,工银尊益中短债C,债券型-中短债,GONGYINZUNYIZHONGDUANZHAIC
14988,485205,GYZQSYZQA,工银增强收益债券A(后端),债券型-混合债,GONGYINZENGQIANGSHOUYIZHAIQUANA
14989,486001,GYQQGPQDIIRMB,工银全球股票(QDII)人民币,QDII,GONGYINQUANQIUGUPIAOQDIIRENMINBI
14990,486002,GYQQJXGPQDII,工银全球精选股票(QDII),QDII,GONGYINQUANQIUJINGXUANGUPIAOQDII
14991,487016,GYRXLHPZHHA,工银瑞信灵活配置混合A,混合型-灵活,GONGYINRUIXINLINGHUOPEIZHIHUNHEA
14992,487021,GYYZJXHH,工银优质精选混合,混合型-灵活,GONGYINYOUZHIJINGXUANHUNHE
14993,501000,GJXXLHPZLOF,国金鑫新灵活配置(LOF),混合型-灵活,GUOJINXINXINLINGHUOPEIZHILOF
14994,501001,CTDCLJXHHLOF,财通多策略精选混合(LOF),混合型-灵活,CAITONGDUOCELUEJINGXUANHUNHELOF
14995,501002,CXJZYXHH,长信价值优选混合,混合型-偏股,CHANGXINJIAZHIYOUXUANHUNHE
14996,501005,HTFZZJZYLZSA,汇添富中证精准医疗指数A,指数型-股票,HUITIANFUZHONGZHENGJINGZHUNYILIAOZHISHUA
14997,501006,HTFZZJZYLZSC,汇添富中证精准医疗指数C,指数型-股票,HUITIANFUZHONGZHENGJINGZHUNYILIAOZHISHUC
14998,501007,HTFZZHLWYLZSA,汇添富中证互联网医疗指数A,指数型-股票,HUITIANFUZHONGZHENGHULIANWANGYILIAOZHISHUA
14999,501008,HTFZZHLWYLZSC,汇添富中证互联网医疗指数C,指数型-股票,HUITIANFUZHONGZHENGHULIANWANGYILIAOZHISHUC
15000,501009,HTFZZSWKJZSA,汇添富中证生物科技指数A,指数型-股票,HUITIANFUZHONGZHENGSHENGWUKEJIZHISHUA
15001,501010,HTFZZSWKJZSC,汇添富中证生物科技指数C,指数型-股票,HUITIANFUZHONGZHENGSHENGWUKEJIZHISHUC
15002,501011,HTFZZZYZSLOFA,汇添富中证中药指数(LOF)A,指数型-股票,HUITIANFUZHONGZHENGZHONGYAOZHISHULOFA
15003,501012,HTFZZZYZSLOFC,汇添富中证中药指数(LOF)C,指数型-股票,HUITIANFUZHONGZHENGZHONGYAOZHISHULOFC
15004,501015,CTDCLSJHHLOFA,财通多策略升级混合(LOF)A,混合型-灵活,CAITONGDUOCELUESHENGJIHUNHELOFA
15005,501016,GTZZSWZQHYZSLOFA,国泰中证申万证券行业指数(LOF)A,指数型-股票,GUOTAIZHONGZHENGSHENWANZHENGQUANHANGYEZHISHULOFA
15006,501017,GTRFWYZZHHLOFA,国泰融丰外延增长混合(LOF)A,混合型-灵活,GUOTAIRONGFENGWAIYANZENGZHANGHUNHELOFA
15007,501018,NFYYA,南方原油A,QDII,NANFANGYUANYOUA
15008,501019,GTGZHTJGZSLOFA,国泰国证航天军工指数(LOF)A,指数型-股票,GUOTAIGUOZHENGHANGTIANJUNGONGZHISHULOFA
15009,501021,HBXGZXQDIILOFA,华宝香港中小(QDII-LOF)A,QDII,HUABAOXIANGGANGZHONGXIAOQDIILOFA
15010,501022,YHXSLHPZHHLOFA,银华鑫盛灵活配置混合(LOF)A,混合型-灵活,YINHUAXINSHENGLINGHUOPEIZHIHUNHELOFA
15011,501025,PHXGYHZSLOFA,鹏华香港银行指数(LOF)A,指数型-股票,PENGHUAXIANGGANGYINHANGZHISHULOFA
15012,501026,CTDCLFXHHLOF,财通多策略福享混合(LOF),混合型-灵活,CAITONGDUOCELUEFUXIANGHUNHELOF
15013,501027,GTRXLOF,国泰融信(LOF),混合型-灵活,GUOTAIRONGXINLOF
15014,501028,CTDCLFRHHFQSLOFA,财通多策略福瑞混合发起式(LOF)A,混合型-偏股,CAITONGDUOCELUEFURUIHUNHEFAQISHILOFA
15015,501029,HBBPZGAGHLJHZSA,华宝标普中国A股红利机会指数A,指数型-股票,HUABAOBIAOPUZHONGGUOAGUHONGLIJIHUIZHISHUA
15016,501030,HTFZZHJZLZSA,汇添富中证环境治理指数A,指数型-股票,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUA
15017,501031,HTFZZHJZLZSC,汇添富中证环境治理指数C,指数型-股票,HUITIANFUZHONGZHENGHUANJINGZHILIZHISHUC
15018,501032,CTFSHHFQLOFA,财通福盛混合发起(LOF)A,混合型-偏股,CAITONGFUSHENGHUNHEFAQILOFA
15019,501036,HTFZZ500A,汇添富中证500A,指数型-股票,HUITIANFUZHONGZHENG500A
15020,501037,HTFZZ500C,汇添富中证500C,指数型-股票,HUITIANFUZHONGZHENG500C
15021,501038,YHMZDCLDQKFHH,银华明择多策略定期开放混合,混合型-灵活,YINHUAMINGZEDUOCELUEDINGQIKAIFANGHUNHE
15022,501039,HTFRFHHLOFA,汇添富睿丰混合(LOF)A,混合型-偏债,HUITIANFURUIFENGHUNHELOFA
15023,501040,HTFRFHHLOFC,汇添富睿丰混合(LOF)C,混合型-偏债,HUITIANFURUIFENGHUNHELOFC
15024,501041,HTFHALOFA,汇添富弘安(LOF)A,混合型-偏债,HUITIANFUHONGANLOFA
15025,501042,HTFHALOFC,汇添富弘安(LOF)C,混合型-偏债,HUITIANFUHONGANLOFC
15026,501043,HTFHS300ZSA,汇添富沪深300指数A,指数型-股票,HUITIANFUHUSHEN300ZHISHUA
15027,501045,HTFHS300ZSC,汇添富沪深300指数C,指数型-股票,HUITIANFUHUSHEN300ZHISHUC
15028,501046,CTDCLFXDKHH,财通多策略福鑫定开混合,混合型-灵活,CAITONGDUOCELUEFUXINDINGKAIHUNHE
15029,501047,HTFZZQZZQGSZSA,汇添富中证全指证券公司指数A,指数型-股票,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUA
15030,501048,HTFZZQZZQGSZSC,汇添富中证全指证券公司指数C,指数型-股票,HUITIANFUZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHUC
15031,501049,DFHRXSNDKHHA,东方红睿玺三年定开混合A,混合型-灵活,DONGFANGHONGRUIXISANNIANDINGKAIHUNHEA
15032,501050,HXSZ50AHYXZSA,华夏上证50AH优选指数A,指数型-股票,HUAXIASHANGZHENG50AHYOUXUANZHISHUA
15033,501051,YXYFHLHHLOF,圆信永丰汇利混合(LOF),混合型-偏股,YUANXINYONGFENGHUILIHUNHELOF
15034,501053,DFHMBYXDKHH,东方红目标优选定开混合,混合型-偏债,DONGFANGHONGMUBIAOYOUXUANDINGKAIHUNHE
15035,501054,DFHRZSNDKHHA,东方红睿泽三年定开混合A,混合型-灵活,DONGFANGHONGRUIZESANNIANDINGKAIHUNHEA
15036,501057,HTFZZXNYQCA,汇添富中证新能源汽车A,指数型-股票,HUITIANFUZHONGZHENGXINNENGYUANQICHEA
15037,501058,HTFZZXNYQCC,汇添富中证新能源汽车C,指数型-股票,HUITIANFUZHONGZHENGXINNENGYUANQICHEC
15038,501059,XBLDGQHLLOFA,西部利得国企红利(LOF)A,指数型-股票,XIBULIDEGUOQIHONGLILOFA
15039,501060,ZJYX300ZSLOFA,中金优选300指数(LOF)A,指数型-股票,ZHONGJINYOUXUAN300ZHISHULOFA
15040,501061,ZJYX300ZSLOFC,中金优选300指数(LOF)C,指数型-股票,ZHONGJINYOUXUAN300ZHISHULOFC
15041,501062,NFRHDKHHLOF,南方瑞合定开混合(LOF),混合型-偏股,NANFANGRUIHEDINGKAIHUNHELOF
15042,501063,HTFYXDKHH,汇添富悦享定开混合,混合型-偏股,HUITIANFUYUEXIANGDINGKAIHUNHE
15043,501064,GTJZYXLHPZHH,国泰价值优选灵活配置混合,混合型-灵活,GUOTAIJIAZHIYOUXUANLINGHUOPEIZHIHUNHE
15044,501065,HTFJDCZDKHH,汇添富经典成长定开混合,混合型-偏股,HUITIANFUJINGDIANCHENGZHANGDINGKAIHUNHE
15045,501066,DFHHYWNDKHH,东方红恒元五年定开混合,混合型-灵活,DONGFANGHONGHENGYUANWUNIANDINGKAIHUNHE
15046,501067,ZSFSAH50ZSA,招商富时A-H50指数A,指数型-股票,ZHAOSHANGFUSHIAH50ZHISHUA
15047,501068,ZSFSAH50ZSC,招商富时A-H50指数C,指数型-股票,ZHAOSHANGFUSHIAH50ZHISHUC
15048,501069,HBBPZGAGZLJZ,华宝标普中国A股质量价值,指数型-股票,HUABAOBIAOPUZHONGGUOAGUZHILIANGJIAZHI
15049,501070,GFRYSNDKHH,广发睿阳三年定开混合,混合型-偏股,GUANGFARUIYANGSANNIANDINGKAIHUNHE
15050,501071,HDFZHHLOF,泓德丰泽混合(LOF),混合型-偏股,HONGDEFENGZEHUNHELOF
15051,501073,HAZLHHLOFA,华安智联混合(LOF)A,混合型-偏债,HUAANZHILIANHUNHELOFA
15052,501075,WJKCZTLHPZHHLOFA,万家科创主题灵活配置混合(LOF)A,混合型-灵活,WANJIAKECHUANGZHUTILINGHUOPEIZHIHUNHELOFA
15053,501076,PHCXDLHHLOF,鹏华创新动力混合(LOF),混合型-灵活,PENGHUACHUANGXINDONGLIHUNHELOF
15054,501077,FGCXQYLHPZHHLOFA,富国创新企业灵活配置混合(LOF)A,混合型-灵活,FUGUOCHUANGXINQIYELINGHUOPEIZHIHUNHELOFA
15055,501078,GFKCZTLHPZHHLOF,广发科创主题灵活配置混合(LOF),混合型-灵活,GUANGFAKECHUANGZHUTILINGHUOPEIZHIHUNHELOF
15056,501079,DCKCZT3NFBHH,大成科创主题3年封闭混合,混合型-灵活,DACHENGKECHUANGZHUTI3NIANFENGBIHUNHE
15057,501080,ZJKCZT3NFBHH,中金科创主题3年封闭混合,混合型-灵活,ZHONGJINKECHUANGZHUTI3NIANFENGBIHUNHE
15058,501081,ZOKCZTHHLOF,中欧科创主题混合(LOF),混合型-偏股,ZHONGOUKECHUANGZHUTIHUNHELOF
15059,501082,BSKCZTLHPZHHLOFA,博时科创主题灵活配置混合(LOF)A,混合型-灵活,BOSHIKECHUANGZHUTILINGHUOPEIZHIHUNHELOFA
15060,501083,YHKCZTLHPZHHLOF,银华科创主题灵活配置混合(LOF),混合型-灵活,YINHUAKECHUANGZHUTILINGHUOPEIZHIHUNHELOF
15061,501085,CTKCZT3NFBHH,财通科创主题3年封闭混合,混合型-灵活,CAITONGKECHUANGZHUTI3NIANFENGBIHUNHE
15062,501086,HBMSCIZGAGGJTLOFA,华宝MSCI中国A股国际通(LOF)A,指数型-股票,HUABAOMSCIZHONGGUOAGUGUOJITONGLOFA
15063,501087,JYRFSNFBHH,交银瑞丰三年封闭混合,混合型-偏股,JIAOYINRUIFENGSANNIANFENGBIHUNHE
15064,501088,JSRHSNDQHH,嘉实瑞虹三年定期混合,混合型-偏股,JIASHIRUIHONGSANNIANDINGQIHUNHE
15065,501089,FZFBXFHLZSZQLOF,方正富邦消费红利指数增强(LOF),指数型-股票,FANGZHENGFUBANGXIAOFEIHONGLIZHISHUZENGQIANGLOF
15066,501090,HBZZXFLTZSLOFA,华宝中证消费龙头指数(LOF)A,指数型-股票,HUABAOZHONGZHENGXIAOFEILONGTOUZHISHULOFA
15067,501091,JSRXSNFBYZHHA,嘉实瑞熙三年封闭运作混合A,混合型-偏股,JIASHIRUIXISANNIANFENGBIYUNZUOHUNHEA
15068,501092,JYRSSNFBYZHH,交银瑞思三年封闭运作混合,混合型-偏股,JIAOYINRUISISANNIANFENGBIYUNZUOHUNHE
15069,501093,HXXYLNDKHH,华夏翔阳两年定开混合,混合型-偏股,HUAXIAXIANGYANGLIANGNIANDINGKAIHUNHE
15070,501095,ZYZQKC3NFBHH,中银证券科创3年封闭混合,混合型-灵活,ZHONGYINZHENGQUANKECHUANG3NIANFENGBIHUNHE
15071,501096,GLAKC3NFBHH,国联安科创3年封闭混合,混合型-灵活,GUOLIANANKECHUANG3NIANFENGBIHUNHE
15072,501097,GSABKC3NFBHH,国寿安保科创3年封闭混合,混合型-灵活,GUOSHOUANBAOKECHUANG3NIANFENGBIHUNHE
15073,501098,JXKJCX3NFBHH,建信科技创新3年封闭混合,混合型-灵活,JIANXINKEJICHUANGXIN3NIANFENGBIHUNHE
15074,501099,PAKJCX3NFBHH,平安科技创新3年封闭混合,混合型-灵活,PINGANKEJICHUANGXIN3NIANFENGBIHUNHE
15075,501100,BSAKDKZLOF,博时安康定开债(LOF),债券型-长债,BOSHIANKANGDINGKAIZHAILOF
15076,501186,HXXRHHLOFA,华夏兴融混合(LOF)A,混合型-灵活,HUAXIAXINGRONGHUNHELOFA
15077,501188,HTFHXJXHHLOF,汇添富核心精选混合(LOF),混合型-灵活,HUITIANFUHEXINJINGXUANHUNHELOF
15078,501189,JSCYYXHHLOF,嘉实产业优选混合(LOF),混合型-灵活,JIASHICHANYEYOUXUANHUNHELOF
15079,501200,MSJYKC3NFBHH,民生加银科创3年封闭混合,混合型-灵活,MINSHENGJIAYINKECHUANG3NIANFENGBIHUNHE
15080,501201,HTKJCX3NFBHH,红土科技创新3年封闭混合,混合型-灵活,HONGTUKEJICHUANGXIN3NIANFENGBIHUNHE
15081,501202,HTZJKC3NFBHHC,华泰紫金科创3年封闭混合C,混合型-灵活,HUATAIZIJINKECHUANG3NIANFENGBIHUNHEC
15082,501203,YFDCXWLHHLOF,易方达创新未来混合(LOF),混合型-偏股,YIFANGDACHUANGXINWEILAIHUNHELOF
15083,501205,PHCXWLHHLOF,鹏华创新未来混合(LOF),混合型-偏股,PENGHUACHUANGXINWEILAIHUNHELOF
15084,501206,HTFCXWLHHLOF,汇添富创新未来混合(LOF),混合型-偏股,HUITIANFUCHUANGXINWEILAIHUNHELOF
15085,501207,HXCXWLHHLOF,华夏创新未来混合(LOF),混合型-偏股,HUAXIACHUANGXINWEILAIHUNHELOF
15086,501208,ZOCXWLHHLOF,中欧创新未来混合(LOF),混合型-偏股,ZHONGOUCHUANGXINWEILAIHUNHELOF
15087,501209,YHFJSPYLJXHHLOFA,银华富久食品饮料精选混合(LOF)A,混合型-偏股,YINHUAFUJIUSHIPINYINLIAOJINGXUANHUNHELOFA
15088,501210,JYZXXGYNFBYZHHFOFLOFA,交银智选星光一年封闭运作混合(FOF-LOF)A,FOF,JIAOYINZHIXUANXINGGUANGYINIANFENGBIYUNZUOHUNHEFOFLOFA
15089,501211,MSJYYX6GYDKHHFOFLOF,民生加银优享6个月定开混合(FOF-LOF),FOF,MINSHENGJIAYINYOUXIANG6GEYUEDINGKAIHUNHEFOFLOF
15090,501212,GFYXPZLNFBHHFOFLOFA,广发优选配置两年封闭混合(FOF-LOF)A,FOF,GUANGFAYOUXUANPEIZHILIANGNIANFENGBIHUNHEFOFLOFA
15091,501213,ZOHXYNFBHHFOFLOFA,中欧汇选一年封闭混合(FOF-LOF)A,FOF,ZHONGOUHUIXUANYINIANFENGBIHUNHEFOFLOFA
15092,501215,XZQQJJPZSNFBHHFOFLOFA,兴证全球积极配置三年封闭混合(FOF-LOF)A,FOF,XINGZHENGQUANQIUJIJIPEIZHISANNIANFENGBIHUNHEFOFLOFA
15093,501216,FGZXHYJXYNFBGPFOFLOFA,富国智鑫行业精选一年封闭股票(FOF-LOF)A,FOF,FUGUOZHIXINHANGYEJINGXUANYINIANFENGBIGUPIAOFOFLOFA
15094,501217,HXHYPZYNFBGPFOFLOFA,华夏行业配置一年封闭股票(FOF-LOF)A,FOF,HUAXIAHANGYEPEIZHIYINIANFENGBIGUPIAOFOFLOFA
15095,501218,GYRZJQYNFBYZGPA,工银睿智进取一年封闭运作股票A,FOF,GONGYINRUIZHIJINQUYINIANFENGBIYUNZUOGUPIAOA
15096,501219,HXZSXFGPLOFA,华夏智胜先锋股票(LOF)A,股票型,HUAXIAZHISHENGXIANFENGGUPIAOLOFA
15097,501220,GTHYLDYNFBYZGPFOFLOFA,国泰行业轮动一年封闭运作股票(FOF-LOF)A,FOF,GUOTAIHANGYELUNDONGYINIANFENGBIYUNZUOGUPIAOFOFLOFA
15098,501300,HFTQQSYZQRMB,海富通全球收益债券人民币,QDII,HAIFUTONGQUANQIUSHOUYIZHAIQUANRENMINBI
15099,501301,HBXGDPA,华宝香港大盘A,指数型-股票,HUABAOXIANGGANGDAPANA
15100,501302,NFHZETFLJLOFA,南方恒指ETF联接(LOF)A,指数型-股票,NANFANGHENGZHIETFLIANJIELOFA
15101,501303,GFHSZXGZSA,广发恒生中型股指数A,指数型-股票,GUANGFAHENGSHENGZHONGXINGGUZHISHUA
15102,501305,HTFZZGGTLOFA,汇添富中证港股通(LOF)A,指数型-股票,HUITIANFUZHONGZHENGGANGGUTONGLOFA
